epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
1,247.24234957308383,247.24234957308383,15.674363376609968,207.3818,207.3818,14.3955
2,154.32340508538323,154.32340508538323,12.38926506472754,116.2999,116.2999,10.7812
3,105.87609677701383,105.87609677701383,10.2815755057632,104.5068,104.5068,10.2110
4,98.49650078850823,98.49650078850823,9.915942642964264,95.6372,95.6372,9.7757
5,93.54880276241818,93.54880276241818,9.667819511811878,89.6393,89.6393,9.4557
6,90.78141619708087,90.78141619708087,9.521103646723907,86.5671,86.5671,9.2961
7,88.55342143290751,88.55342143290751,9.404108217523904,93.6266,93.6266,9.6554
8,84.59291818979624,84.59291818979624,9.193193212270439,83.7711,83.7711,9.1426
9,80.10802727776604,80.10802727776604,8.941742177777165,77.7379,77.7379,8.8019
10,78.74041706806905,78.74041706806905,8.86693703267001,77.4602,77.4602,8.7888
11,72.87444078600085,72.87444078600085,8.528601108923127,74.5916,74.5916,8.6245
12,68.62385507532068,68.62385507532068,8.272586268562184,72.8729,72.8729,8.5194
13,64.39585257865288,64.39585257865288,8.012505552926736,62.9617,62.9617,7.9271
14,63.05998951679951,63.05998951679951,7.9271996761587395,58.6191,58.6191,7.6371
15,59.052003087224186,59.052003087224186,7.675579227121556,60.7994,60.7994,7.7865
16,54.3932777610985,54.3932777610985,7.364307520184952,55.4882,55.4882,7.4228
17,49.655494793041335,49.655494793041335,7.036186853884066,48.3372,48.3372,6.9406
18,46.25317939552101,46.25317939552101,6.784508134585373,49.4157,49.4157,7.0003
19,45.01965888770851,45.01965888770851,6.6946240727775175,46.2966,46.2966,6.7969
20,43.123345246186126,43.123345246186126,6.550768220014367,43.6820,43.6820,6.5775
21,42.769850653571055,42.769850653571055,6.526080856669673,59.0850,59.0850,7.6626
22,42.13480114292454,42.13480114292454,6.475655614562062,37.4966,37.4966,6.1108
23,34.57813866074021,34.57813866074021,5.864524451409947,32.4155,32.4155,5.6781
24,33.19900110605601,33.19900110605601,5.744064484721609,34.8811,34.8811,5.8887
25,32.31917721516377,32.31917721516377,5.665940531223162,30.0191,30.0191,5.4678
26,28.785302806544948,28.785302806544948,5.350990543619057,28.8499,28.8499,5.3641
27,30.155671712514515,30.155671712514515,5.478854312471149,29.1680,29.1680,5.3921
28,31.13793929847511,31.13793929847511,5.5610104640727975,30.9123,30.9123,5.5472
29,30.362686260326488,30.362686260326488,5.492964265883027,26.1495,26.1495,5.1080
30,26.533640629536396,26.533640629536396,5.141122160731817,25.4104,25.4104,5.0320
31,26.274646862133128,26.274646862133128,5.108124999574701,28.7251,28.7251,5.3188
32,26.424247690149254,26.424247690149254,5.123561155959559,24.1643,24.1643,4.9057
33,22.757538151096654,22.757538151096654,4.755451753949503,24.0121,24.0121,4.8922
34,21.503924240937103,21.503924240937103,4.620576002442079,20.9942,20.9942,4.5711
35,22.245983072229333,22.245983072229333,4.702954478148197,26.3273,26.3273,5.1039
36,24.623885747548695,24.623885747548695,4.949867965291813,25.6617,25.6617,5.0498
37,25.15911865234375,25.15911865234375,5.001531525488666,26.5863,26.5863,5.1356
38,25.27284575797416,25.27284575797416,5.0188527862345635,29.0567,29.0567,5.3694
39,25.07308423841322,25.07308423841322,4.993650321819191,26.0172,26.0172,5.0631
40,23.6260549699938,23.6260549699938,4.841113707237795,21.1720,21.1720,4.5945
41,22.104381741704167,22.104381741704167,4.6808428499494115,20.7190,20.7190,4.5296
42,20.27843593906712,20.27843593906712,4.489734952481394,18.8097,18.8097,4.3303
43,20.335637685414905,20.335637685414905,4.490384282043473,18.9138,18.9138,4.3390
44,20.99722653466302,20.99722653466302,4.5602029341095065,20.4515,20.4515,4.5087
45,20.647779928671348,20.647779928671348,4.523151668780898,21.7649,21.7649,4.6325
46,21.094582583453203,21.094582583453203,4.577665478749858,22.0597,22.0597,4.6881
47,19.56119068248852,19.56119068248852,4.412858145361629,19.5371,19.5371,4.3933
48,18.910064697265625,18.910064697265625,4.333671200843341,17.8467,17.8467,4.2079
49,18.10448203215728,18.10448203215728,4.243495868697764,19.3025,19.3025,4.3788
