epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
144,0.40224960568833024,0.40224960568833024,0.6286266156451662,0.2692,0.2692,0.5164
145,0.4079201486829209,0.4079201486829209,0.6310848674131745,0.2418,0.2418,0.4910
146,0.4220971305892892,0.4220971305892892,0.6407220532788126,0.2198,0.2198,0.4682
147,0.44720928473015353,0.44720928473015353,0.6629250162573592,0.2523,0.2523,0.5020
148,0.43548335441171304,0.43548335441171304,0.6515128983739655,0.2429,0.2429,0.4923
149,0.4172425684455323,0.4172425684455323,0.6396297899715001,0.2245,0.2245,0.4729
150,0.40622673214298405,0.40622673214298405,0.6301074741475985,0.2830,0.2830,0.5297
151,0.4199029476675269,0.4199029476675269,0.6399149878421811,0.1963,0.1963,0.4414
152,0.40106824367013694,0.40106824367013694,0.6228919763089491,0.2054,0.2054,0.4524
153,0.35489739926710523,0.35489739926710523,0.5902602727778559,0.1865,0.1865,0.4295
154,0.39998115272554635,0.39998115272554635,0.6233092147712329,0.3086,0.3086,0.5547
155,0.36730000437939003,0.36730000437939003,0.6000995635000775,0.2012,0.2012,0.4481
156,0.3607029853618308,0.3607029853618308,0.5913697636800687,0.2137,0.2137,0.4620
157,0.35153403919037074,0.35153403919037074,0.5866928642946767,0.2105,0.2105,0.4583
158,0.3259498499435921,0.3259498499435921,0.5637013808522068,0.2348,0.2348,0.4840
159,0.32488285454168714,0.32488285454168714,0.5645479256375426,0.1580,0.1580,0.3972
160,0.35378788248316884,0.35378788248316884,0.5875395643588202,0.1770,0.1770,0.4203
161,0.3400883790973115,0.3400883790973115,0.5743454566171275,0.1969,0.1969,0.4416
162,0.37536069485422685,0.37536069485422685,0.6041302290583807,0.2239,0.2239,0.4683
163,0.34881714170109734,0.34881714170109734,0.5802409632443072,0.2223,0.2223,0.4713
164,0.32222586237404444,0.32222586237404444,0.5608333055972918,0.1911,0.1911,0.4368
165,0.3103070553034952,0.3103070553034952,0.5500273598232769,0.2066,0.2066,0.4539
166,0.36205206158226483,0.36205206158226483,0.5923848257308459,0.2263,0.2263,0.4747
167,0.27908304149973884,0.27908304149973884,0.5221904923152529,0.1705,0.1705,0.4119
168,0.34322835566246346,0.34322835566246346,0.5783602714677086,0.2145,0.2145,0.4623
169,0.3484515266059196,0.3484515266059196,0.5797883858477945,0.2121,0.2121,0.4593
170,0.30631721366758213,0.30631721366758213,0.5441870404807906,0.1639,0.1639,0.4043
171,0.3367246250583701,0.3367246250583701,0.5714621429481138,0.3490,0.3490,0.5895
172,0.3109002146002364,0.3109002146002364,0.5502060219945974,0.1676,0.1676,0.4086
173,0.27737009953962616,0.27737009953962616,0.5186041366682003,0.1829,0.1829,0.4255
174,0.288953912993,0.288953912993,0.5331090862652195,0.1435,0.1435,0.3785
175,0.28345826227371007,0.28345826227371007,0.5249313202391387,0.2245,0.2245,0.4734
176,0.2730742925650453,0.2730742925650453,0.5172431531433667,0.2139,0.2139,0.4616
177,0.25815841596420497,0.25815841596420497,0.5006821682290625,0.1939,0.1939,0.4395
178,0.2707808640313475,0.2707808640313475,0.5146918899602819,0.1691,0.1691,0.4110
179,0.29509864686286613,0.29509864686286613,0.5357394920443191,0.1377,0.1377,0.3703
180,0.2495325754766595,0.2495325754766595,0.493690638703956,0.1740,0.1740,0.4166
181,0.28683263390031577,0.28683263390031577,0.5301276172868334,0.1459,0.1459,0.3811
182,0.3051271661095423,0.3051271661095423,0.5448565519896805,0.2361,0.2361,0.4852
183,0.3066558874633214,0.3066558874633214,0.5467778714348197,0.1867,0.1867,0.4316
184,0.3087958471007543,0.3087958471007543,0.5470766628958714,0.2108,0.2108,0.4582
185,10.360299561121693,10.360299561121693,2.5324613013125536,29.1204,29.1204,5.2875
186,15.995344387341852,15.995344387341852,3.7334061819308584,11.4487,11.4487,3.1735
187,5.1761769611541535,5.1761769611541535,2.0173614047415853,1.0322,1.0322,0.9993
188,2.7426367173456168,2.7426367173456168,1.36511689770312,6.1339,6.1339,1.7860
189,2.7023186242743713,2.7023186242743713,1.3407017476579492,1.4772,1.4772,0.9636
190,2.3563800266344255,2.3563800266344255,1.2136260639353633,2.2404,2.2404,1.4046
191,1.5141953715722856,1.5141953715722856,1.0048646716174814,0.4004,0.4004,0.6294
192,0.5910641987846322,0.5910641987846322,0.7194457202897394,0.2389,0.2389,0.4879
193,0.39671583779870645,0.39671583779870645,0.62444170936151,0.3556,0.3556,0.5959
194,0.37079448834674,0.37079448834674,0.6008164005153664,0.1887,0.1887,0.4338
195,0.3301430393571723,0.3301430393571723,0.5697371984999182,0.2034,0.2034,0.4505
196,0.29834562927892766,0.29834562927892766,0.5417415381971331,0.1852,0.1852,0.4286
197,0.31619384088744856,0.31619384088744856,0.5534554552673886,0.1628,0.1628,0.4027
198,0.2934054101574911,0.2934054101574911,0.5367471394992869,0.1707,0.1707,0.4124
199,0.2796258916185327,0.2796258916185327,0.5251654459022788,0.1572,0.1572,0.3960
200,0.29376873190272346,0.29376873190272346,0.5366627165323563,0.2554,0.2554,0.5049
201,0.27575226862953134,0.27575226862953134,0.5194725242171229,0.1893,0.1893,0.4345
202,0.2322887178153208,0.2322887178153208,0.4788853287332362,0.1901,0.1901,0.4355
203,0.2571451670094712,0.2571451670094712,0.5030643917301855,0.2086,0.2086,0.4563
204,0.24704598666053929,0.24704598666053929,0.49401492862246194,0.1771,0.1771,0.4203
205,0.2826968441679053,0.2826968441679053,0.5261221577719407,0.1618,0.1618,0.4020
206,0.24470597260618862,0.24470597260618862,0.48995042274843414,0.1295,0.1295,0.3593
207,0.22392450844588346,0.22392450844588346,0.46829767102571135,0.1199,0.1199,0.3456
208,0.2696238333640033,0.2696238333640033,0.5134983896644987,0.1532,0.1532,0.3911
209,0.23219887095771424,0.23219887095771424,0.47831897927936506,0.1235,0.1235,0.3511
210,0.20730231273664187,0.20730231273664187,0.45173703075428606,0.1283,0.1283,0.3576
211,0.207850723029816,0.207850723029816,0.452452515895969,0.2003,0.2003,0.4470
212,0.23378346615458187,0.23378346615458187,0.48070800413637704,0.1192,0.1192,0.3446
213,0.20824510920537662,0.20824510920537662,0.45336196748426405,0.1886,0.1886,0.4338
214,0.20313196476191692,0.20313196476191692,0.44725355356806346,0.1080,0.1080,0.3281
215,0.18961500488731958,0.18961500488731958,0.43217276925089526,0.1257,0.1257,0.3538
216,0.1970345969885996,0.1970345969885996,0.4394684767757354,0.1746,0.1746,0.4176
