epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
109,38.49621355211413,38.49621355211413,6.196933534698926,51.4599,51.4599,7.1289
110,37.06860037107725,37.06860037107725,6.077600911968491,39.6881,39.6881,6.2742
111,35.00884138571249,35.00884138571249,5.909732548240821,42.5460,42.5460,6.4968
112,34.258787773750925,34.258787773750925,5.84663178802442,38.7007,38.7007,6.2025
113,34.49922030680889,34.49922030680889,5.867027093453963,40.9115,40.9115,6.3658
114,34.63362915451462,34.63362915451462,5.876354385489148,43.1739,43.1739,6.5433
115,34.78454821818584,34.78454821818584,5.888317426087028,39.7706,39.7706,6.2801
116,34.64863359605944,34.64863359605944,5.880604820521282,40.5387,40.5387,6.3393
117,33.44135325663799,33.44135325663799,5.775145717759319,42.1051,42.1051,6.4503
118,33.357338467159785,33.357338467159785,5.768562916608541,44.4216,44.4216,6.6290
119,34.08100375613651,34.08100375613651,5.831215145037834,38.9774,38.9774,6.2237
120,32.65865810497387,32.65865810497387,5.70788288986398,41.3402,41.3402,6.4003
121,31.768698769646722,31.768698769646722,5.628353374476973,35.2602,35.2602,5.9126
122,31.507308083611566,31.507308083611566,5.607272441003107,37.2576,37.2576,6.0773
123,31.19870768366633,31.19870768366633,5.577475552370291,36.9297,36.9297,6.0570
124,31.293005505123652,31.293005505123652,5.58538051972263,35.7394,35.7394,5.9594
125,31.762479318154824,31.762479318154824,5.625610885822327,36.0765,36.0765,5.9892
126,30.828163817122174,30.828163817122174,5.5433091791939635,36.6993,36.6993,6.0354
127,30.587569314080316,30.587569314080316,5.523770980538169,36.8745,36.8745,6.0472
128,30.486889349447715,30.486889349447715,5.5178302093854406,35.0294,35.0294,5.8937
129,31.305298934111725,31.305298934111725,5.583221262444901,33.9514,33.9514,5.8112
130,30.98281061327135,30.98281061327135,5.560046155352624,41.7663,41.7663,6.4392
131,30.5098159893139,30.5098159893139,5.518236717738479,34.7518,34.7518,5.8714
132,29.71540595389701,29.71540595389701,5.442730941570032,34.2637,34.2637,5.8344
133,28.956897632495778,28.956897632495778,5.374289508407988,35.6124,35.6124,5.9501
134,27.912022461762298,27.912022461762298,5.277548469945902,33.5526,33.5526,5.7734
135,29.56279233984045,29.56279233984045,5.428676023438206,33.2704,33.2704,5.7428
136,29.11705780029297,29.11705780029297,5.3883717918341345,31.9175,31.9175,5.6344
137,30.11901989498654,30.11901989498654,5.479540683324015,35.0757,35.0757,5.8968
138,29.645021850998337,29.645021850998337,5.43732273679151,38.8225,38.8225,6.1903
139,27.983920226225983,27.983920226225983,5.286659267142231,32.5473,32.5473,5.6859
140,27.540331660090267,27.540331660090267,5.237995685778448,31.6745,31.6745,5.6222
141,28.326130171079893,28.326130171079893,5.314325191198859,30.4197,30.4197,5.4955
142,26.81485634881097,26.81485634881097,5.172314534358126,31.6462,31.6462,5.6043
143,25.86215874955461,25.86215874955461,5.076989459612333,32.8106,32.8106,5.7045
