epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
1,300.9630003628665,300.9630003628665,17.332471239956458,289.5318,289.5318,17.0049
2,284.7686658885381,284.7686658885381,16.85715744255375,281.801,281.801,16.7776
3,275.3485782571035,275.3485782571035,16.576802228458355,271.743,271.743,16.4745
4,266.8866566697212,266.8866566697212,16.3141864343871,261.9598,261.9598,16.1758
5,258.7059873816085,258.7059873816085,16.068329314831843,255.1296,255.1296,15.9637
6,250.6781085288688,250.6781085288688,15.817116410450833,242.1493,242.1493,15.5524
7,243.19720375374573,243.19720375374573,15.580463677264486,235.9248,235.9248,15.3503
8,236.15576882558327,236.15576882558327,15.348282415949006,236.4919,236.4919,15.369
9,227.63118691640358,227.63118691640358,15.070410223391743,214.1264,214.1264,14.6239
10,219.760185973285,219.760185973285,14.8046693877399,222.7852,222.7852,14.9166
11,212.51611787978916,212.51611787978916,14.562636378936551,223.2848,223.2848,14.9336
12,204.98139138417702,204.98139138417702,14.299339626095913,204.2249,204.2249,14.2817
13,198.90902563643783,198.90902563643783,14.08862126885278,202.5962,202.5962,14.2253
14,191.20850069228916,191.20850069228916,13.81111152002429,178.0585,178.0585,13.335
15,184.6070264006314,184.6070264006314,13.571459775614679,180.9113,180.9113,13.4416
16,178.8996205787136,178.8996205787136,13.354767265036749,187.4605,187.4605,13.6842
17,172.31712205442665,172.31712205442665,13.105678585573092,157.2148,157.2148,12.5305
18,163.18327404701546,163.18327404701546,12.751742336231585,154.1765,154.1765,12.4066
19,154.47045522193386,154.47045522193386,12.412449745222446,153.6726,153.6726,12.3879
20,148.23104879300888,148.23104879300888,12.14070514966495,146.0749,146.0749,12.0765
21,142.6466802309637,142.6466802309637,11.915512389350413,134.4672,134.4672,11.5845
22,135.7416738222723,135.7416738222723,11.62309600751278,149.1633,149.1633,12.2049
23,130.03624066914597,130.03624066914597,11.382171164539747,118.129,118.129,10.8554
24,123.283236882458,123.283236882458,11.081739127742015,136.3317,136.3317,11.6678
25,118.1658609468643,118.1658609468643,10.850432644543973,100.5728,100.5728,10.0202
26,112.945414190423,112.945414190423,10.596819499503548,106.3761,106.3761,10.3031
27,108.24851059587034,108.24851059587034,10.373166539251288,108.0937,108.0937,10.3886
28,101.73236575191969,101.73236575191969,10.0695928797613,110.6297,110.6297,10.5082
29,95.55768303021993,95.55768303021993,9.749518968564745,107.0336,107.0336,10.3376
30,90.29712849447172,90.29712849447172,9.48199623974876,67.9593,67.9593,8.2289
31,83.87225153674818,83.87225153674818,9.12847629313308,85.2515,85.2515,9.2198
32,79.20776032748287,79.20776032748287,8.870842112999988,74.8002,74.8002,8.6398
33,78.58052940891214,78.58052940891214,8.833129969910441,79.1124,79.1124,8.8693
34,71.68836410731485,71.68836410731485,8.43714614296838,64.6383,64.6383,8.0262
35,64.709445483064,64.709445483064,8.016848158803663,76.8337,76.8337,8.7587
36,59.60823973564253,59.60823973564253,7.687822573027758,55.9218,55.9218,7.4702
37,54.38747453036373,54.38747453036373,7.3474855383454605,63.372,63.372,7.9551
38,57.84375180283638,57.84375180283638,7.574531162788071,55.7785,55.7785,7.4556
39,54.55039978027344,54.55039978027344,7.350306470566892,53.1918,53.1918,7.2845
40,47.362245585820446,47.362245585820446,6.838978409863385,47.3545,47.3545,6.872
41,43.26233218467399,43.26233218467399,6.5473267457370525,43.1742,43.1742,6.5642
42,39.48330223397033,39.48330223397033,6.239336944504262,29.3825,29.3825,5.4074
43,35.44389782213185,35.44389782213185,5.92487546869012,36.6801,36.6801,6.0461
44,34.6012484929333,34.6012484929333,5.837948321329979,26.8705,26.8705,5.1621
45,31.27319539736395,31.27319539736395,5.552425719952091,26.6261,26.6261,5.1498
46,29.402938346340232,29.402938346340232,5.388288115739436,28.2986,28.2986,5.3148
47,27.852097132434583,27.852097132434583,5.240233857268659,31.7708,31.7708,5.6186
48,26.409615634238882,26.409615634238882,5.0911178873004035,34.9937,34.9937,5.8876
49,23.628515348042527,23.628515348042527,4.806589643914421,21.4649,21.4649,4.6265
50,21.004669816526647,21.004669816526647,4.527903090425895,24.9854,24.9854,4.9925
51,18.743362831742797,18.743362831742797,4.285664190875931,17.2211,17.2211,4.1459
52,18.30324951589924,18.30324951589924,4.217745543045432,17.123,17.123,4.1039
53,15.9534417243853,15.9534417243853,3.932754610801021,13.0534,13.0534,3.5697
54,15.276040077209473,15.276040077209473,3.844128903817316,9.551,9.551,3.0368
55,13.459733329407156,13.459733329407156,3.599098567760297,10.6327,10.6327,3.2546
56,10.406865472662938,10.406865472662938,3.19146061450955,9.8183,9.8183,3.1188
57,9.586795865672908,9.586795865672908,3.0444090424843213,10.5904,10.5904,3.1704
58,11.432798659964783,11.432798659964783,3.2886515804222523,14.137,14.137,3.6105
59,10.057824781496231,10.057824781496231,3.093519972367856,12.5696,12.5696,3.5239
60,9.301337411958878,9.301337411958878,2.9693646016799593,7.3671,7.3671,2.6775
61,7.000223355750515,7.000223355750515,2.614760817061229,5.6368,5.6368,2.3703
62,5.755341604964374,5.755341604964374,2.3761580797065367,4.6324,4.6324,2.1347
63,6.377763059041271,6.377763059041271,2.452629594921379,6.481,6.481,2.4031
64,9.558687007590516,9.558687007590516,2.9698639504659456,7.855,7.855,2.7536
65,11.370912813160517,11.370912813160517,3.230442198268867,8.6532,8.6532,2.7559
66,9.441739461193347,9.441739461193347,2.893970113025582,6.7108,6.7108,2.5624
67,7.870400722712686,7.870400722712686,2.6481230706112937,7.2077,7.2077,2.6448
68,7.390589681390214,7.390589681390214,2.612986791870811,9.8716,9.8716,2.7714
69,7.19543302222474,7.19543302222474,2.4939477562212558,4.904,4.904,2.0822
70,5.511665468346583,5.511665468346583,2.2473028046080823,2.7851,2.7851,1.6583
71,3.9169990297866195,3.9169990297866195,1.9435071215295694,3.0216,3.0216,1.735
72,4.175263901279397,4.175263901279397,1.9516218187779206,2.5508,2.5508,1.5938
73,3.190480838083241,3.190480838083241,1.7733729578680946,2.0887,2.0887,1.4418
74,2.9048867143996775,2.9048867143996775,1.6864817372635483,1.8594,1.8594,1.3606
75,2.9404560931741375,2.9404560931741375,1.6930174827367914,2.1631,2.1631,1.4656
76,4.030582756212313,4.030582756212313,1.9161433446768068,2.201,2.201,1.48
77,4.5305006259108245,4.5305006259108245,2.015090692679954,5.344,5.344,2.2077
78,3.9760332189194143,3.9760332189194143,1.922399626552584,1.7463,1.7463,1.3173
79,3.299310132248761,3.299310132248761,1.7115597642252658,1.7365,1.7365,1.3129
80,4.267299011962055,4.267299011962055,1.8867626538901914,3.0188,3.0188,1.6436
81,2.806662133295242,2.806662133295242,1.645009369898006,1.9125,1.9125,1.3767
82,4.86047812847242,4.86047812847242,2.041231389359455,4.0361,4.0361,1.9929
83,2.788889313397342,2.788889313397342,1.6457728652969312,1.522,1.522,1.2296
84,4.394257725101628,4.394257725101628,1.8905407988830125,1.7885,1.7885,1.3248
85,2.875997383300572,2.875997383300572,1.6384747210899615,1.6539,1.6539,1.2383
86,2.8163480644356715,2.8163480644356715,1.5743025385775447,1.9707,1.9707,1.4021
87,2.8722818583658296,2.8722818583658296,1.6031103194399559,1.1849,1.1849,1.0778
88,3.089052864949997,3.089052864949997,1.574515500251504,3.321,3.321,1.6598
89,2.873548576276596,2.873548576276596,1.6251574064265137,2.8481,2.8481,1.4893
90,2.9015596288524264,2.9015596288524264,1.5707623972314393,1.1946,1.1946,1.0892
91,2.843707793379483,2.843707793379483,1.58344988244297,2.2905,2.2905,1.4069
92,2.0482374756303554,2.0482374756303554,1.3892354373571396,1.547,1.547,1.1489
93,1.6277580391870785,1.6277580391870785,1.25839916897879,1.2436,1.2436,1.0533
94,1.574085926356381,1.574085926356381,1.2383398059710071,0.8635,0.8635,0.9277
95,1.3885242383774012,1.3885242383774012,1.1673836742896009,0.8407,0.8407,0.9156
96,1.3495163509290513,1.3495163509290513,1.150760812843815,0.8596,0.8596,0.9251
97,1.4048776969517747,1.4048776969517747,1.16602185007007,1.235,1.235,1.1105
98,6.073225463089877,6.073225463089877,2.141759694104324,21.2186,21.2186,4.2586
99,8.402585942451267,8.402585942451267,2.623942420744662,5.792,5.792,2.3335
100,3.7077211092596185,3.7077211092596185,1.7722049080053173,1.118,1.118,1.05
101,4.455471164559665,4.455471164559665,1.8557369668831463,6.9832,6.9832,2.3035
102,3.801159682339185,3.801159682339185,1.7488892564486136,1.6517,1.6517,1.2744
103,2.370659724490283,2.370659724490283,1.4362734438064395,5.5433,5.5433,1.9522
104,5.756917319885672,5.756917319885672,2.1142997801883285,3.5887,3.5887,1.679
105,2.8868414261569715,2.8868414261569715,1.5221996138668097,6.0288,6.0288,1.8928
106,7.588763893467107,7.588763893467107,2.48298865983844,6.5942,6.5942,2.2723
107,3.389204391061443,3.389204391061443,1.666925421584571,1.363,1.363,1.1557
108,2.2920981245498133,2.2920981245498133,1.376426409192829,2.1415,2.1415,1.154
109,1.5866569607225183,1.5866569607225183,1.193277618095593,1.1024,1.1024,1.0296
110,1.8105427957560918,1.8105427957560918,1.2891921433690972,0.9537,0.9537,0.9684
111,1.7714981755165204,1.7714981755165204,1.2594197052395315,0.6737,0.6737,0.8196
112,1.0101981914206728,1.0101981914206728,0.9967436110270822,0.5793,0.5793,0.7601
113,0.9369275888351545,0.9369275888351545,0.9608675412627938,0.5379,0.5379,0.7323
114,0.9559788810063715,0.9559788810063715,0.9680439333470916,0.6122,0.6122,0.7815
115,0.9503957759844114,0.9503957759844114,0.9666230759081935,0.5597,0.5597,0.7472
116,0.7920642013419165,0.7920642013419165,0.8857178117646268,0.5977,0.5977,0.7689
117,0.8778805871532388,0.8778805871532388,0.9262471913031628,0.5005,0.5005,0.7059
118,0.8591554344516911,0.8591554344516911,0.9144395695569428,0.5611,0.5611,0.7478
119,0.8576945184844814,0.8576945184844814,0.9168962692085378,0.6056,0.6056,0.7776
120,0.7612593476086447,0.7612593476086447,0.865741249306466,0.451,0.451,0.6707
121,0.7428495594083446,0.7428495594083446,0.8549832038982896,0.391,0.391,0.6242
122,0.7815655967960619,0.7815655967960619,0.8708946608038711,0.3681,0.3681,0.6056
123,0.7560636597136928,0.7560636597136928,0.8598372446463268,0.4333,0.4333,0.6574
124,0.6783198473388201,0.6783198473388201,0.8185125481302141,0.369,0.369,0.6065
125,0.6966146451153167,0.6966146451153167,0.8265240354441757,0.4625,0.4625,0.6796
126,0.7063962760036939,0.7063962760036939,0.8300042059087984,0.6105,0.6105,0.7809
127,0.623529608119024,0.623529608119024,0.7837603032496759,0.3552,0.3552,0.5944
