epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
1,304.3062236211071,304.3062236211071,17.430175288743317,298.9328,298.9328,17.2797
2,291.28583098111085,291.28583098111085,17.051068301864607,291.9610,291.9610,17.0767
3,283.39153781002517,283.39153781002517,16.81490975785047,287.0516,287.0516,16.9327
4,275.0503172155929,275.0503172155929,16.564902199586115,278.2984,278.2984,16.6728
5,266.7841462435788,266.7841462435788,16.31810208674484,267.1522,267.1522,16.3354
6,258.8222054259418,258.8222054259418,16.070588120703295,257.9760,257.9760,16.0525
7,251.1238633247271,251.1238633247271,15.83082090789169,252.3182,252.3182,15.8754
8,243.22297689359482,243.22297689359482,15.582814711361644,242.9392,242.9392,15.5779
9,234.20891581496147,234.20891581496147,15.287498013416771,234.6976,234.6976,15.3107
10,226.505655576105,226.505655576105,15.03538039108119,230.7084,230.7084,15.1806
11,218.33441412938785,218.33441412938785,14.75761340401086,216.2239,216.2239,14.6957
12,210.08205424269585,210.08205424269585,14.471184817431421,214.7072,214.7072,14.6445
13,202.6059325753826,202.6059325753826,14.213854605753527,206.6288,206.6288,14.3662
14,195.18703471144585,195.18703471144585,13.94991463019238,189.9239,189.9239,13.7722
15,187.80042925272903,187.80042925272903,13.680108186841224,185.3742,185.3742,13.6062
16,180.54680790313301,180.54680790313301,13.415094821887143,190.2645,190.2645,13.7851
17,173.2306734895053,173.2306734895053,13.134723504038828,157.0553,157.0553,12.5242
18,165.37976858060654,165.37976858060654,12.831881914796531,177.2443,177.2443,13.3052
19,158.01382143203526,158.01382143203526,12.543787029120667,167.4983,167.4983,12.9315
20,150.89768866970115,150.89768866970115,12.258802269526761,148.4621,148.4621,12.1761
21,143.6633869327911,143.6633869327911,11.957657691911757,139.8243,139.8243,11.8163
22,136.3723509279016,136.3723509279016,11.653131641697987,140.2275,140.2275,11.8331
23,128.69744172814774,128.69744172814774,11.311768766757352,120.7982,120.7982,10.9832
24,122.33307992595516,122.33307992595516,11.036351308477277,129.1057,129.1057,11.3536
25,116.262505518247,116.262505518247,10.752512599142733,126.6226,126.6226,11.2439
26,108.6527246971653,108.6527246971653,10.406255093556744,94.8571,94.8571,9.7309
27,103.55048328556427,103.55048328556427,10.148213594281493,101.0955,101.0955,10.0460
28,97.98457869438276,97.98457869438276,9.870082061788997,94.5160,94.5160,9.7126
29,92.49378183443253,92.49378183443253,9.591631242973078,97.5822,97.5822,9.8666
30,84.55901033584385,84.55901033584385,9.173259876746846,92.3069,92.3069,9.5983
31,79.06109932677387,79.06109932677387,8.855681276164729,83.3133,83.3133,9.1189
32,72.53558412316727,72.53558412316727,8.48876948234731,66.0020,66.0020,8.1138
33,68.2559760106753,68.2559760106753,8.238352899631579,70.1265,70.1265,8.3657
34,63.645365466810254,63.645365466810254,7.94413367268981,73.0850,73.0850,8.5380
35,62.15439412365221,62.15439412365221,7.854465678649762,65.6683,65.6683,8.0842
36,56.03307661291671,56.03307661291671,7.457049261908551,57.1049,57.1049,7.5406
37,50.75174331665039,50.75174331665039,7.079757034557786,43.5952,43.5952,6.5704
38,46.1285250938102,46.1285250938102,6.758145157340782,41.0013,41.0013,6.3906
39,41.80323992689995,41.80323992689995,6.417398614076196,41.1359,41.1359,6.3932
40,40.387762696775674,40.387762696775674,6.3161109234705375,37.5463,37.5463,6.1029
