epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
56,15.626397106745472,15.626397106745472,3.9330332394784397,13.5515,13.5515,3.6767
57,16.79100633647344,16.79100633647344,4.050296877428919,14.4638,14.4638,3.7887
58,16.613682459478508,16.613682459478508,4.042845296291972,15.0897,15.0897,3.8618
59,16.07476482652638,16.07476482652638,3.9903901591593414,13.1745,13.1745,3.6241
60,14.985600249408042,14.985600249408042,3.858956566766959,13.2335,13.2335,3.6338
61,15.053367523297872,15.053367523297872,3.8677727401573128,13.7032,13.7032,3.6807
62,15.465053610605736,15.465053610605736,3.911592066747531,16.6128,16.6128,4.0035
63,18.256639872511773,18.256639872511773,4.2199541968481284,13.5335,13.5335,3.6692
64,14.757735226252308,14.757735226252308,3.832972934992498,12.9032,12.9032,3.5884
65,16.55500338828727,16.55500338828727,4.041790518800614,13.8663,13.8663,3.7169
66,16.618392108237906,16.618392108237906,4.054750451283354,18.1660,18.1660,4.2060
67,17.335965378643714,17.335965378643714,4.128627620619255,15.1728,15.1728,3.8782
68,15.729507185008428,15.729507185008428,3.9432742002361536,13.5569,13.5569,3.6751
69,15.364476648095536,15.364476648095536,3.8994215482670227,13.7386,13.7386,3.6997
70,14.886953419201994,14.886953419201994,3.84393834176351,13.2474,13.2474,3.6268
71,14.488342154515932,14.488342154515932,3.7980931284345183,13.0325,13.0325,3.6057
72,14.192057086996837,14.192057086996837,3.7610662401754262,14.4344,14.4344,3.7871
73,14.223883393692644,14.223883393692644,3.7667995563088694,12.8974,12.8974,3.5843
74,14.008377414860137,14.008377414860137,3.7378390218404465,12.6622,12.6622,3.5546
75,14.086418726672864,14.086418726672864,3.7468785642865896,12.9251,12.9251,3.5898
76,14.084898870285244,14.084898870285244,3.7469446368525383,12.7134,12.7134,3.5618
77,13.925328163251486,13.925328163251486,3.7259147755779365,12.6624,12.6624,3.5547
78,13.951434697190376,13.951434697190376,3.7305530460220178,12.6494,12.6494,3.5529
79,13.906324961414075,13.906324961414075,3.7242473534846443,12.7209,12.7209,3.5629
80,13.942524700948637,13.942524700948637,3.7293945972012175,12.6697,12.6697,3.5558
81,13.835112388819864,13.835112388819864,3.7140471377695223,12.5934,12.5934,3.5450
82,13.873998027958281,13.873998027958281,3.720210881481025,12.6190,12.6190,3.5486
83,13.851143732462845,13.851143732462845,3.7161189712367464,12.6137,12.6137,3.5479
84,13.850982757463846,13.850982757463846,3.716288900866601,12.6371,12.6371,3.5512
85,13.804689799269585,13.804689799269585,3.711115124725225,12.6037,12.6037,3.5465
86,13.826765609114137,13.826765609114137,3.7120322235721614,12.6559,12.6559,3.5540
87,13.781782463805316,13.781782463805316,3.707348138853969,12.5851,12.5851,3.5439
88,13.758744278999224,13.758744278999224,3.702985440212969,12.5922,12.5922,3.5449
89,13.780757551323878,13.780757551323878,3.7073196991847297,12.5810,12.5810,3.5432
90,13.748833290518146,13.748833290518146,3.7023579947323304,12.5727,12.5727,3.5421
91,13.798743117345522,13.798743117345522,3.7090402237621563,12.6035,12.6035,3.5465
92,13.721298139389248,13.721298139389248,3.698160190007318,12.5824,12.5824,3.5435
93,13.736571220502462,13.736571220502462,3.7012515067671625,12.5606,12.5606,3.5404
94,13.694024791456249,13.694024791456249,3.6940238432843495,12.5894,12.5894,3.5445
95,13.702442391277993,13.702442391277993,3.6947661432688443,12.5833,12.5833,3.5436
96,13.768672159273331,13.768672159273331,3.705359206361587,12.5755,12.5755,3.5425
97,13.72686963538601,13.72686963538601,3.6995628975311403,12.5895,12.5895,3.5445
98,13.69656646414979,13.69656646414979,3.69527878155798,12.5594,12.5594,3.5402
99,13.681481256876907,13.681481256876907,3.693534873889935,12.5757,12.5757,3.5426
100,13.656587378619468,13.656587378619468,3.689291404388296,12.5410,12.5410,3.5377
101,13.642860085996864,13.642860085996864,3.686870489290616,12.6208,12.6208,3.5488
102,13.668247758525691,13.668247758525691,3.6904812720013567,12.5471,12.5471,3.5385
103,13.659783912031617,13.659783912031617,3.6916499395061617,12.5728,12.5728,3.5421
104,13.644557482575717,13.644557482575717,3.6889069044778324,12.5493,12.5493,3.5389
105,13.630690535453901,13.630690535453901,3.686496000801129,12.5422,12.5422,3.5378
106,13.638928374199018,13.638928374199018,3.686037252549015,12.5771,12.5771,3.5427
107,13.68833253155016,13.68833253155016,3.6953726391488453,12.5533,12.5533,3.5394
108,13.652372752150445,13.652372752150445,3.688994099392778,12.5732,12.5732,3.5422
109,13.618363288983907,13.618363288983907,3.684782902915167,12.5669,12.5669,3.5413
110,13.633764867913234,13.633764867913234,3.6870434726794885,12.5878,12.5878,3.5443
111,17.19828691874465,17.19828691874465,4.102548050721316,29.5213,29.5213,5.3911
112,23.507676281341134,23.507676281341134,4.791484450204864,15.8965,15.8965,3.9798
113,16.403431996907273,16.403431996907273,4.029039652334113,13.6248,13.6248,3.6864
114,16.784481950002174,16.784481950002174,4.067868257269619,14.4200,14.4200,3.7787
115,14.930177113781237,14.930177113781237,3.851510011910844,14.0714,14.0714,3.7393
116,16.62603140530521,16.62603140530521,4.032410200687557,16.7793,16.7793,4.0238
117,16.923544792279806,16.923544792279806,4.066989406307282,14.3969,14.3969,3.7769
118,16.024011442106065,16.024011442106065,3.976255323848699,13.3463,13.3463,3.6433
119,14.320163517782133,14.320163517782133,3.7760691252099803,12.9299,12.9299,3.5905
120,14.305077983908458,14.305077983908458,3.772032898308645,12.8181,12.8181,3.5749
121,15.9356436664111,15.9356436664111,3.946102279527585,13.0893,13.0893,3.6127
122,14.754487834564626,14.754487834564626,3.8276300715860656,13.3665,13.3665,3.6406
123,15.548395731677747,15.548395731677747,3.906219055844864,12.7995,12.7995,3.5738
124,14.859612373456564,14.859612373456564,3.8376243768543725,12.7180,12.7180,3.5621
125,14.319200999116244,14.319200999116244,3.769233458057807,13.1363,13.1363,3.6189
126,14.95927596418825,14.95927596418825,3.846040944310293,13.7330,13.7330,3.6906
127,14.764735626847777,14.764735626847777,3.825274942949107,12.9182,12.9182,3.5905
128,14.63353096948911,14.63353096948911,3.8012904522853734,13.3222,13.3222,3.6262
129,14.709884330017927,14.709884330017927,3.813956444626827,13.2271,13.2271,3.6241
130,14.573180185605402,14.573180185605402,3.804238226471925,13.3523,13.3523,3.6430
131,17.383562989430885,17.383562989430885,4.1061595045831645,15.6675,15.6675,3.9417
132,17.189672835885663,17.189672835885663,4.078381818997075,13.4398,13.4398,3.6587
133,15.101813917290675,15.101813917290675,3.8662698099463477,14.3834,14.3834,3.7831
134,14.528098446049102,14.528098446049102,3.798103347399964,13.1483,13.1483,3.6157
135,14.661863144129923,14.661863144129923,3.809393955580598,12.7378,12.7378,3.5646
136,14.12032376903377,14.12032376903377,3.7494064793221966,12.6841,12.6841,3.5571
137,13.90325595907969,13.90325595907969,3.724147339853446,12.6778,12.6778,3.5566
138,13.7058276738206,13.7058276738206,3.6976997370018094,12.6438,12.6438,3.5509
139,13.684881863528735,13.684881863528735,3.6923808227923813,12.6403,12.6403,3.5501
140,13.653037188804312,13.653037188804312,3.689758893898206,12.5685,12.5685,3.5413
141,13.624633240373168,13.624633240373168,3.6873940678483956,12.5982,12.5982,3.5453
142,13.794805134812446,13.794805134812446,3.7088060090664166,12.7624,12.7624,3.5678
143,13.851362032433078,13.851362032433078,3.714131442078439,12.5893,12.5893,3.5441
144,13.603646017100713,13.603646017100713,3.6813298052958348,12.5341,12.5341,3.5365
145,13.599963488644116,13.599963488644116,3.6832676290498934,12.5193,12.5193,3.5345
146,13.58074023625622,13.58074023625622,3.6795196320957393,12.5225,12.5225,3.5350
147,13.563091774509378,13.563091774509378,3.6768241671204276,12.5456,12.5456,3.5380
148,13.606015701816506,13.606015701816506,3.6840523836178303,12.5125,12.5125,3.5336
149,13.568381361765404,13.568381361765404,3.677268203096369,12.5619,12.5619,3.5406
150,13.566202124504194,13.566202124504194,3.6772832659494417,12.5051,12.5051,3.5326
151,13.551862194113536,13.551862194113536,3.6761940150075167,12.5348,12.5348,3.5367
152,13.560608824638472,13.560608824638472,3.676482305203269,12.5143,12.5143,3.5339
153,13.566952130565905,13.566952130565905,3.6776631058520386,12.5485,12.5485,3.5387
154,13.526466722357762,13.526466722357762,3.6721780766892205,12.5017,12.5017,3.5321
155,13.522670314736562,13.522670314736562,3.671916603613244,12.5229,12.5229,3.5351
156,13.544378607240441,13.544378607240441,3.673752024273399,12.5023,12.5023,3.5322
157,13.527490694228916,13.527490694228916,3.674036098966298,12.5009,12.5009,3.5320
158,13.526219851350131,13.526219851350131,3.673757809705976,12.5141,12.5141,3.5339
159,13.522050308854613,13.522050308854613,3.6707851755833065,12.5007,12.5007,3.5319
160,13.525233935003412,13.525233935003412,3.6721214443569323,12.4961,12.4961,3.5313
161,13.52156034234452,13.52156034234452,3.6726340578224206,12.5388,12.5388,3.5373
162,13.527247951455312,13.527247951455312,3.672177015106199,12.5299,12.5299,3.5361
163,13.487278389604125,13.487278389604125,3.6654962196714016,12.4986,12.4986,3.5317
164,13.514665015756268,13.514665015756268,3.670569201542929,12.5167,12.5167,3.5342
165,13.504124484650076,13.504124484650076,3.6691049747594446,12.4867,12.4867,3.5300
166,13.492384296574004,13.492384296574004,3.666789016373556,12.5163,12.5163,3.5341
167,13.489913039011498,13.489913039011498,3.66804556646985,12.5074,12.5074,3.5329
168,13.477861417482977,13.477861417482977,3.6665156672657324,12.5064,12.5064,3.5328
169,13.495216108348272,13.495216108348272,3.666955640862203,12.5065,12.5065,3.5328
170,13.510670792566588,13.510670792566588,3.6700146072998003,12.4982,12.4982,3.5316
171,13.515524485339856,13.515524485339856,3.669910237246208,12.5217,12.5217,3.5350
172,13.472594640026355,13.472594640026355,3.6658458270148904,12.4943,12.4943,3.5311
173,13.469093623226636,13.469093623226636,3.6653385070709623,12.4954,12.4954,3.5312
174,13.465723677857282,13.465723677857282,3.6636354430521805,12.5122,12.5122,3.5336
175,13.501151855677774,13.501151855677774,3.6684141006649753,12.5179,12.5179,3.5344
176,13.504566558419842,13.504566558419842,3.6694294885870278,12.4930,12.4930,3.5309
177,13.471254048282153,13.471254048282153,3.6638205336725256,12.5031,12.5031,3.5323
178,13.477987629093535,13.477987629093535,3.6653072258974744,12.4812,12.4812,3.5292
179,13.47349565323085,13.47349565323085,3.6649931737657924,12.5227,12.5227,3.5351
180,13.488817254157915,13.488817254157915,3.6662310809153786,12.5450,12.5450,3.5382
181,13.480891345298453,13.480891345298453,3.6667532399042653,12.5817,12.5817,3.5434
182,13.496720836587148,13.496720836587148,3.665796457883577,12.5157,12.5157,3.5341
183,13.470321132712169,13.470321132712169,3.6644760439181856,12.4739,12.4739,3.5282
184,13.455608263407669,13.455608263407669,3.661784722732719,12.4687,12.4687,3.5274
185,13.446188378007445,13.446188378007445,3.660487566526821,12.4898,12.4898,3.5304
186,13.441792109241224,13.441792109241224,3.660010228577164,12.5016,12.5016,3.5320
187,13.462575729579141,13.462575729579141,3.664182793218055,12.4871,12.4871,3.5300
188,13.470034338023565,13.470034338023565,3.662425403756491,12.4860,12.4860,3.5299
189,13.456302629758234,13.456302629758234,3.6629475035608308,12.4968,12.4968,3.5314
190,13.451848343627093,13.451848343627093,3.660964909463465,12.4854,12.4854,3.5298
191,13.450228181603837,13.450228181603837,3.662132657522175,12.4797,12.4797,3.5290
192,13.452180927746916,13.452180927746916,3.6616415176672024,12.4995,12.4995,3.5318
193,13.432489355949507,13.432489355949507,3.6591391241506965,12.4751,12.4751,3.5283
194,13.468760385905227,13.468760385905227,3.6628651824587823,12.4801,12.4801,3.5291
195,13.458383050683427,13.458383050683427,3.6626721324639715,12.5041,12.5041,3.5324
196,13.468035841641361,13.468035841641361,3.6642639435680247,12.5057,12.5057,3.5326
197,13.455363717797685,13.455363717797685,3.6632350324398564,12.4977,12.4977,3.5315
198,13.464316786152043,13.464316786152043,3.6635172546372017,12.5746,12.5746,3.5424
199,13.437722624164739,13.437722624164739,3.66031294338171,12.4701,12.4701,3.5276
