epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
116,112.53472624884711,112.53472624884711,10.602947907437033,115.1557,115.1557,10.7284
117,112.67200321621365,112.67200321621365,10.609454208365555,114.5744,114.5744,10.6988
118,113.86069785224066,113.86069785224066,10.666316142736914,117.7367,117.7367,10.8419
119,111.77905146280925,111.77905146280925,10.56803789208834,113.7779,113.7779,10.6619
120,112.39334890577528,112.39334890577528,10.594901358819106,112.9660,112.9660,10.6245
121,112.49043273925781,112.49043273925781,10.602156416816117,112.8335,112.8335,10.6164
122,113.17714415656195,113.17714415656195,10.633660153275164,113.2523,113.2523,10.6382
123,111.7096922132704,111.7096922132704,10.564528125561418,112.0210,112.0210,10.5801
124,111.37706502278645,111.37706502278645,10.550171799213542,112.7969,112.7969,10.6157
125,112.28146680196126,112.28146680196126,10.592126563932013,121.3131,121.3131,11.0047
126,113.65470695495605,113.65470695495605,10.652264692045197,114.5915,114.5915,10.6980
127,111.83710670471191,111.83710670471191,10.569304303538525,110.8066,110.8066,10.5209
128,113.35740746392145,113.35740746392145,10.643161041288785,121.6259,121.6259,11.0248
129,111.71148851182726,111.71148851182726,10.564179593366937,122.0090,122.0090,11.0358
130,110.73459794786241,110.73459794786241,10.516943013248765,113.4033,113.4033,10.6463
131,111.52724287245009,111.52724287245009,10.553714328336733,110.6445,110.6445,10.5134
132,111.92952622307672,111.92952622307672,10.576320052604954,114.8675,114.8675,10.7146
133,111.96623018052843,111.96623018052843,10.57721344980765,112.6347,112.6347,10.6082
134,111.11257765028212,111.11257765028212,10.537761041482284,111.4815,111.4815,10.5543
135,112.72279167175293,112.72279167175293,10.612427331022978,115.5523,115.5523,10.7469
136,111.34319750467937,111.34319750467937,10.546636916215979,118.9276,118.9276,10.8985
137,111.76346164279514,111.76346164279514,10.566231196476993,112.5391,112.5391,10.6037
138,111.587159898546,111.587159898546,10.557838542300214,112.0357,112.0357,10.5816
139,110.62001609802246,110.62001609802246,10.510562309143928,110.7987,110.7987,10.5201
140,111.51594691806369,111.51594691806369,10.554900219928943,111.9878,111.9878,10.5764
141,111.78931999206543,111.78931999206543,10.567356372154828,109.8012,109.8012,10.4732
142,110.93552992078993,110.93552992078993,10.527140207843624,118.0723,118.0723,10.8641
143,111.69045702616374,111.69045702616374,10.563928217620006,114.7974,114.7974,10.7073
144,110.6467162238227,110.6467162238227,10.513552346775482,115.4526,115.4526,10.7414
145,110.17086113823785,110.17086113823785,10.490482923801979,119.0133,119.0133,10.9054
146,110.80832693311903,110.80832693311903,10.522997505806956,111.4329,111.4329,10.5516
147,109.89358054267035,109.89358054267035,10.4777765103462,111.4265,111.4265,10.5484
148,111.67848692999945,111.67848692999945,10.55925739461376,113.5400,113.5400,10.6492
149,110.17899513244629,110.17899513244629,10.491866518704883,113.4506,113.4506,10.6442
150,111.97024620903863,111.97024620903863,10.576045079754797,113.8555,113.8555,10.6633
151,110.66013548109267,110.66013548109267,10.51464391638715,112.0359,112.0359,10.5809
152,110.99436272515192,110.99436272515192,10.530888052581126,115.4394,115.4394,10.7356
153,109.84906154208713,109.84906154208713,10.477058266471396,111.9198,111.9198,10.5746
154,111.00396961636014,111.00396961636014,10.530665076162316,111.8365,111.8365,10.5707
155,110.11585828993056,110.11585828993056,10.490388363868668,108.3161,108.3161,10.4025
156,109.74335394965277,109.74335394965277,10.470949088414814,112.2066,112.2066,10.5903
157,109.52362039354112,109.52362039354112,10.458599178887983,110.5632,110.5632,10.5100
158,111.46317884657118,111.46317884657118,10.55276204576852,120.8444,120.8444,10.9880
159,111.08105002509222,111.08105002509222,10.535732884682751,112.1764,112.1764,10.5875
160,110.39342308044434,110.39342308044434,10.502487295340591,109.9697,109.9697,10.4832
161,110.12731085883246,110.12731085883246,10.491240566160226,111.0465,111.0465,10.5332
162,111.10099029541016,111.10099029541016,10.535556649167319,111.2389,111.2389,10.5434
163,110.76252534654405,110.76252534654405,10.519000698721849,117.7386,117.7386,10.8466
164,109.72505315144856,109.72505315144856,10.470218974730043,115.9969,115.9969,10.7612
165,109.97949769761827,109.97949769761827,10.483757110804799,110.1216,110.1216,10.4890
166,109.97007454766168,109.97007454766168,10.481391642647726,109.3837,109.3837,10.4530
167,111.42872831556532,111.42872831556532,10.550545227570158,114.4517,114.4517,10.6911
168,110.15776634216309,110.15776634216309,10.491637093444117,113.2506,113.2506,10.6341
169,109.56841532389323,109.56841532389323,10.461645138472797,113.6641,113.6641,10.6574
170,110.8801695505778,110.8801695505778,10.525180457985563,119.3316,119.3316,10.9207
171,109.50624656677246,109.50624656677246,10.458629427654667,110.5326,110.5326,10.5099
172,109.38150066799588,109.38150066799588,10.454799245856634,110.4062,110.4062,10.5029
173,109.86574469672308,109.86574469672308,10.476325067077376,110.4977,110.4977,10.5084
174,109.62942907545302,109.62942907545302,10.462934442811559,111.4949,111.4949,10.5548
175,108.92253218756781,108.92253218756781,10.432149855300274,109.1197,109.1197,10.4429
176,108.62931272718642,108.62931272718642,10.415696341490056,107.8442,107.8442,10.3811
177,110.58302730984158,110.58302730984158,10.507575490053517,109.4873,109.4873,10.4592
178,109.25477684868707,109.25477684868707,10.447285543690715,110.7385,110.7385,10.5180
179,110.47843382093642,110.47843382093642,10.505827055133155,110.6406,110.6406,10.5133
180,111.76113446553548,111.76113446553548,10.567362385354173,117.3143,117.3143,10.8282
181,109.66157976786296,109.66157976786296,10.467046025180128,108.6964,108.6964,10.4208
182,108.36702516343858,108.36702516343858,10.405716810347538,108.5767,108.5767,10.4172
183,108.70062976413303,108.70062976413303,10.420408587028117,112.0462,112.0462,10.5835
184,108.979706870185,108.979706870185,10.433013206530603,114.3793,114.3793,10.6917
185,111.2001387278239,111.2001387278239,10.539274757561394,114.6622,114.6622,10.7002
186,109.33076646592882,109.33076646592882,10.450733487156018,112.8509,112.8509,10.6207
187,108.59936502244737,108.59936502244737,10.413225947610504,109.4790,109.4790,10.4600
188,108.37856038411458,108.37856038411458,10.405853266118612,111.7139,111.7139,10.5672
189,108.74006928337946,108.74006928337946,10.421082007941843,108.5831,108.5831,10.4152
190,109.51974889967177,109.51974889967177,10.458551865281558,123.3017,123.3017,11.0966
191,109.49627621968587,109.49627621968587,10.457111957001752,108.9989,108.9989,10.4344
192,108.08613628811307,108.08613628811307,10.392178224830063,110.2458,110.2458,10.4955
193,108.11485968695746,108.11485968695746,10.392627142445882,111.5371,111.5371,10.5539
194,108.04926533169217,108.04926533169217,10.387110369180114,109.4192,109.4192,10.4554
195,109.31924629211426,109.31924629211426,10.449556723636789,112.8992,112.8992,10.6201
196,109.57971149020725,109.57971149020725,10.460637323547175,111.7215,111.7215,10.5649
197,108.56836382548015,108.56836382548015,10.41496784357606,108.6868,108.6868,10.4214
198,109.39554807874892,109.39554807874892,10.454320013194078,113.4720,113.4720,10.6496
199,108.38626098632812,108.38626098632812,10.405880995267225,116.8359,116.8359,10.8074
200,109.3547977871365,109.3547977871365,10.453081385248835,109.8027,109.8027,10.4721
201,108.12894037034776,108.12894037034776,10.393110424531288,109.3793,109.3793,10.4547
202,108.17110358344183,108.17110358344183,10.396327579968705,119.4512,119.4512,10.9280
203,109.14974784851074,109.14974784851074,10.442874297392496,109.8627,109.8627,10.4794
204,108.45236566331651,108.45236566331651,10.409922409913086,114.6407,114.6407,10.7053
205,108.65429920620389,108.65429920620389,10.41959004680141,112.0034,112.0034,10.5757
206,108.09333886040582,108.09333886040582,10.392513627195331,109.5417,109.5417,10.4600
207,107.65169122483995,107.65169122483995,10.370337895236498,107.5318,107.5318,10.3665
208,108.61223687065973,108.61223687065973,10.414255060505983,112.4925,112.4925,10.6033
209,108.46107440524631,108.46107440524631,10.407163216084799,110.6627,110.6627,10.5172
210,108.06208674112956,108.06208674112956,10.389834879232346,108.4073,108.4073,10.4073
211,108.1683529747857,108.1683529747857,10.395160961406779,111.8589,111.8589,10.5737
212,107.47825580173068,107.47825580173068,10.360890651810992,109.2392,109.2392,10.4470
213,107.53237681918674,107.53237681918674,10.361716296972164,108.2478,108.2478,10.3978
214,107.14472664727106,107.14472664727106,10.345602121329428,113.7704,113.7704,10.6599
215,107.91006596883138,107.91006596883138,10.383090176920327,109.6666,109.6666,10.4693
216,107.81282085842557,107.81282085842557,10.376251688879965,108.4637,108.4637,10.4115
217,108.68425284491644,108.68425284491644,10.418509809085505,110.0997,110.0997,10.4839
218,107.25203598870172,107.25203598870172,10.351994732593754,111.3874,111.3874,10.5501
219,107.7921954260932,107.7921954260932,10.377939046340751,109.4392,109.4392,10.4543
220,106.78865771823459,106.78865771823459,10.330823645313442,106.5082,106.5082,10.3164
221,107.71269268459744,107.71269268459744,10.373902259616951,108.3805,108.3805,10.4073
222,107.45437410142686,107.45437410142686,10.36030086210172,114.0023,114.0023,10.6704
223,108.29822964138455,108.29822964138455,10.40162879668838,113.3377,113.3377,10.6438
224,108.31393369038899,108.31393369038899,10.403852858335206,110.2050,110.2050,10.4921
225,107.98647244771321,107.98647244771321,10.385186450553675,114.2928,114.2928,10.6877
226,108.332121319241,108.332121319241,10.400754844320907,109.4492,109.4492,10.4577
227,106.98592758178711,106.98592758178711,10.338395957374107,106.8948,106.8948,10.3339
228,107.42910830179851,107.42910830179851,10.358729399546506,119.4857,119.4857,10.9221
229,107.18311797247992,107.18311797247992,10.3450899622144,115.5187,115.5187,10.7457
230,107.2520211537679,107.2520211537679,10.35021651143723,108.1462,108.1462,10.3969
231,107.42125871446397,107.42125871446397,10.359462453225749,109.3058,109.3058,10.4500
232,107.46984079149034,107.46984079149034,10.362562875185237,108.2310,108.2310,10.3973
233,106.06561194525824,106.06561194525824,10.292331254631415,113.0166,113.0166,10.6214
234,107.10258441501193,107.10258441501193,10.343797741295894,108.2687,108.2687,10.4009
235,106.37771140204535,106.37771140204535,10.307160576552256,108.0415,108.0415,10.3914
236,106.79050212436252,106.79050212436252,10.329501262080331,106.7396,106.7396,10.3259
237,106.46275944179959,106.46275944179959,10.312054809323945,110.5356,110.5356,10.5108
238,107.27885564168294,107.27885564168294,10.351911696492051,106.6476,106.6476,10.3218
239,106.85160721672906,106.85160721672906,10.331680191578313,108.9893,108.9893,10.4371
240,107.80708334181044,107.80708334181044,10.37836519305556,109.8245,109.8245,10.4722
241,106.59368175930447,106.59368175930447,10.32032559459615,108.8109,108.8109,10.4268
242,106.37812042236328,106.37812042236328,10.309102199645165,114.0914,114.0914,10.6735
243,108.24091084798177,108.24091084798177,10.397216308695434,110.2429,110.2429,10.4942
244,107.63058598836263,107.63058598836263,10.369520588819192,112.8362,112.8362,10.6201
245,106.6946849822998,106.6946849822998,10.323529840909615,107.3596,107.3596,10.3577
246,106.87817298041449,106.87817298041449,10.331050107043266,108.6084,108.6084,10.4183
247,106.76644664340549,106.76644664340549,10.327441939372154,109.1122,109.1122,10.4383
248,107.1051877339681,107.1051877339681,10.342088373257116,106.5290,106.5290,10.3169
249,106.99197239345975,106.99197239345975,10.33785878924467,106.5978,106.5978,10.3212
250,107.03678597344293,107.03678597344293,10.340996488456433,113.4102,113.4102,10.6469
251,106.88282775878906,106.88282775878906,10.334970812170523,109.7027,109.7027,10.4708
252,107.0588018629286,107.0588018629286,10.34169789854365,106.6609,106.6609,10.3229
253,106.04756736755371,106.04756736755371,10.29461190774274,107.6849,107.6849,10.3716
254,107.113099416097,107.113099416097,10.346045553907926,111.7854,111.7854,10.5709
255,106.55002276102702,106.55002276102702,10.31807115823237,110.5535,110.5535,10.5122
256,106.80731879340277,106.80731879340277,10.328892789452622,125.8825,125.8825,11.2151
257,107.95256487528484,107.95256487528484,10.385907120084587,109.6059,109.6059,10.4639
258,106.56648106045193,106.56648106045193,10.315313540970333,106.8110,106.8110,10.3315
259,106.07488992479112,106.07488992479112,10.293750557566865,108.0488,108.0488,10.3923
260,107.06123309665256,107.06123309665256,10.339965793604748,107.7845,107.7845,10.3771
261,106.61782624986436,106.61782624986436,10.320112182041282,107.0601,107.0601,10.3443
262,106.56900427076552,106.56900427076552,10.318360327549518,107.6934,107.6934,10.3741
263,106.0276198916965,106.0276198916965,10.2936417717364,106.8464,106.8464,10.3336
264,107.48725276523166,107.48725276523166,10.363326434291885,117.1567,117.1567,10.8132
265,105.89277055528429,105.89277055528429,10.286045129294964,106.8430,106.8430,10.3332
266,105.8517140282525,105.8517140282525,10.283289444340186,108.4563,108.4563,10.4096
267,105.83158514234755,105.83158514234755,10.284892111876427,105.4855,105.4855,10.2676
268,105.81076092190213,105.81076092190213,10.282848379030417,105.8559,105.8559,10.2858
269,105.1901289621989,105.1901289621989,10.251885252445483,104.9526,104.9526,10.2400
270,106.69417741563585,106.69417741563585,10.321926967571143,106.3847,106.3847,10.3110
271,106.25650893317328,106.25650893317328,10.303667397064924,107.4009,107.4009,10.3606
272,106.4590106540256,106.4590106540256,10.314020003929038,112.6606,112.6606,10.6073
273,107.02042982313368,107.02042982313368,10.339713789564223,107.4470,107.4470,10.3603
274,104.99903318617079,104.99903318617079,10.2411819333375,105.5170,105.5170,10.2684
275,106.43467903137207,106.43467903137207,10.31200403467313,106.9030,106.9030,10.3368
276,106.14897325303819,106.14897325303819,10.298070959308845,109.9100,109.9100,10.4774
277,106.22860272725423,106.22860272725423,10.302718185658588,106.6590,106.6590,10.3247
278,105.52621184455023,105.52621184455023,10.26686823052894,105.7951,105.7951,10.2826
279,106.3929983774821,106.3929983774821,10.306823521910665,107.8635,107.8635,10.3815
280,106.36530197991266,106.36530197991266,10.307874945831607,109.3662,109.3662,10.4553
281,105.4351249270969,105.4351249270969,10.263499883781037,105.6369,105.6369,10.2737
282,105.88379033406575,105.88379033406575,10.284952402752294,105.9987,105.9987,10.2897
283,105.20369995964899,105.20369995964899,10.250737250086287,110.7140,110.7140,10.5202
284,104.92170185512967,104.92170185512967,10.239338106758373,109.3901,109.3901,10.4516
285,105.54805183410645,105.54805183410645,10.266437413127731,105.1142,105.1142,10.2483
286,104.91997294955783,104.91997294955783,10.237862981188467,107.3388,107.3388,10.3587
287,104.97223006354437,104.97223006354437,10.239930664317393,109.7988,109.7988,10.4765
288,105.39916865030925,105.39916865030925,10.262395695126909,110.5096,110.5096,10.5103
289,105.73204739888509,105.73204739888509,10.275753874432004,106.8730,106.8730,10.3343
290,104.98869726392958,104.98869726392958,10.242804797973598,104.7864,104.7864,10.2314
291,105.48897785610623,105.48897785610623,10.266213757506407,106.2091,106.2091,10.3036
292,105.79096836513943,105.79096836513943,10.280421700082192,113.0740,113.0740,10.6316
293,105.94326421949599,105.94326421949599,10.287453044548311,109.4607,109.4607,10.4602
294,105.12516403198242,105.12516403198242,10.24975241645275,107.6112,107.6112,10.3685
295,105.26628960503473,105.26628960503473,10.253381048020191,105.4060,105.4060,10.2629
296,104.66310098436144,104.66310098436144,10.224769742635512,105.2956,105.2956,10.2581
297,105.43791241115994,105.43791241115994,10.261718515162034,112.2578,112.2578,10.5919
298,105.1309363047282,105.1309363047282,10.249096497337817,106.3497,106.3497,10.3097
299,105.96701600816515,105.96701600816515,10.285240911980866,110.0093,110.0093,10.4795
300,104.94033516777887,104.94033516777887,10.239541052303027,105.5435,105.5435,10.2683
301,104.65301111009386,104.65301111009386,10.224550388266815,103.8896,103.8896,10.1893
302,105.09322314792209,105.09322314792209,10.246038567841122,107.0966,107.0966,10.3457
303,104.41587808397081,104.41587808397081,10.21317360401719,111.2087,111.2087,10.5358
304,105.35448794894748,105.35448794894748,10.257693729159367,109.1233,109.1233,10.4439
305,105.1843785179986,105.1843785179986,10.24833357929809,106.2998,106.2998,10.3056
306,105.01714515686035,105.01714515686035,10.23791480902292,111.9425,111.9425,10.5785
307,105.35018581814236,105.35018581814236,10.259747675032468,115.8345,115.8345,10.7603
308,106.33051957024469,106.33051957024469,10.305525948780708,106.7234,106.7234,10.3253
309,104.65516408284505,104.65516408284505,10.224787106091517,107.4323,107.4323,10.3635
310,105.719084209866,105.719084209866,10.275158646520635,107.7715,107.7715,10.3747
311,103.9861643049452,103.9861643049452,10.191075141611439,104.8043,104.8043,10.2347
312,105.00311936272516,105.00311936272516,10.241894883636274,110.9901,110.9901,10.5282
313,104.06351937188043,104.06351937188043,10.195633549791687,104.7042,104.7042,10.2300
314,104.2944204542372,104.2944204542372,10.20341362894609,105.9441,105.9441,10.2912
315,104.18417019314236,104.18417019314236,10.20055381541834,106.1957,106.1957,10.3033
316,104.19916195339627,104.19916195339627,10.203390199831125,104.8502,104.8502,10.2374
317,105.05770916408963,105.05770916408963,10.243784816660368,105.3080,105.3080,10.2552
318,104.1112117767334,104.1112117767334,10.200075489979135,105.2276,105.2276,10.2541
319,105.0477540757921,105.0477540757921,10.244139195439091,116.2822,116.2822,10.7741
320,104.82387479146321,104.82387479146321,10.233849788655482,106.8325,106.8325,10.3271
321,105.08127382066515,105.08127382066515,10.246277076290713,105.5787,105.5787,10.2720
322,104.400482389662,104.400482389662,10.212908927004072,103.9292,103.9292,10.1915
323,104.44528473748102,104.44528473748102,10.21393444649723,104.8860,104.8860,10.2379
324,104.15177387661404,104.15177387661404,10.201367833557025,104.2792,104.2792,10.2077
325,104.19042184617784,104.19042184617784,10.200221031191592,104.0020,104.0020,10.1943
326,103.55920791625977,103.55920791625977,10.17185608829492,105.1428,105.1428,10.2485
327,104.07528411017523,104.07528411017523,10.19635206785537,105.2501,105.2501,10.2532
328,104.4093640645345,104.4093640645345,10.210679476371395,112.0139,112.0139,10.5815
329,104.70130560133192,104.70130560133192,10.22732589753216,104.4953,104.4953,10.2177
330,104.78866216871474,104.78866216871474,10.232891826678172,106.8421,106.8421,10.3296
331,104.43060874938965,104.43060874938965,10.214626046515479,104.7460,104.7460,10.2317
332,103.55031543307834,103.55031543307834,10.172445458879157,107.1449,107.1449,10.3441
333,103.92211469014485,103.92211469014485,10.189379958114479,104.6504,104.6504,10.2244
334,103.78079817030165,103.78079817030165,10.183165685458398,105.5137,105.5137,10.2696
335,103.26761118570964,103.26761118570964,10.157339460918186,102.8085,102.8085,10.1359
336,103.58805635240343,103.58805635240343,10.1736394234348,102.8326,102.8326,10.1350
337,103.69051996866862,103.69051996866862,10.17640099486066,105.0462,105.0462,10.2457
338,103.46216011047363,103.46216011047363,10.167025648476063,106.7939,106.7939,10.3313
339,104.12373691134982,104.12373691134982,10.199263908447108,104.6414,104.6414,10.2264
